model,config,sum_rmse,rmse_lo,rmse_hi,time_s,status
SVM,"{""gamma"": 16.0, ""C"": 0.1767766952966369}",0.73263,0.67818,0.78708,0.03,ok
SVM,"{""gamma"": 16.0, ""C"": 0.25}",0.6872,0.65278,0.72161,0.03,ok
SVM,"{""gamma"": 16.0, ""C"": 0.3535533905932738}",0.61496,0.60072,0.6292,0.04,ok
SVM,"{""gamma"": 16.0, ""C"": 0.5}",0.53366,0.52785,0.53948,0.05,ok
SVM,"{""gamma"": 16.0, ""C"": 0.7071067811865476}",0.43901,0.49986,0.37817,0.04,ok
SVM,"{""gamma"": 16.0, ""C"": 1.0}",0.37608,0.4551,0.29706,0.05,ok
SVM,"{""gamma"": 16.0, ""C"": 1.4142135623730951}",0.33151,0.40929,0.25372,0.07,ok
SVM,"{""gamma"": 16.0, ""C"": 2.0}",0.33195,0.40902,0.25489,0.06,ok
SVM,"{""gamma"": 16.0, ""C"": 2.8284271247461903}",0.34372,0.43047,0.25697,0.06,ok
SVM,"{""gamma"": 16.0, ""C"": 4.0}",0.36175,0.46233,0.26118,0.06,ok
SVM,"{""gamma"": 16.0, ""C"": 5.656854249492381}",0.3732,0.47697,0.26943,0.06,ok
SVM,"{""gamma"": 16.0, ""C"": 8.0}",0.38547,0.48566,0.28528,0.07,ok
SVM,"{""gamma"": 16.0, ""C"": 11.313708498984761}",0.408,0.50133,0.31466,0.07,ok
SVM,"{""gamma"": 16.0, ""C"": 16.0}",0.44541,0.52432,0.36651,0.08,ok
SVM,"{""gamma"": 16.0, ""C"": 22.627416997969522}",0.469,0.55339,0.38462,0.09,ok
SVM,"{""gamma"": 16.0, ""C"": 32.0}",0.49762,0.59866,0.39659,0.1,ok
SVM,"{""gamma"": 16.0, ""C"": 45.254833995939045}",0.52846,0.64471,0.41222,0.11,ok
SVM,"{""gamma"": 16.0, ""C"": 64.0}",0.55197,0.67395,0.42999,0.11,ok
SVM,"{""gamma"": 16.0, ""C"": 90.50966799187809}",0.58093,0.7072,0.45465,0.13,ok
SVM,"{""gamma"": 16.0, ""C"": 128.0}",0.62498,0.7372,0.51277,0.12,ok
SVM,"{""gamma"": 16.0, ""C"": 181.01933598375618}",0.67717,0.76189,0.59245,0.13,ok
SVM,"{""gamma"": 16.0, ""C"": 256.0}",0.71081,0.75743,0.66419,0.13,ok
SVM,"{""gamma"": 16.0, ""C"": 362.03867196751236}",0.73226,0.73533,0.72919,0.14,ok
SVM,"{""gamma"": 16.0, ""C"": 512.0}",0.74427,0.72884,0.75971,0.16,ok
SVM,"{""gamma"": 16.0, ""C"": 724.0773439350247}",0.75341,0.72571,0.78112,0.17,ok
SVM,"{""gamma"": 16.0, ""C"": 1024.0}",0.76436,0.72849,0.80023,0.19,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.0009765625}",1.0011,0.93782,1.06438,0.01,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.0013810679320049757}",1.00027,0.93693,1.0636,0.01,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.001953125}",0.99908,0.93568,1.06249,0.01,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.0027621358640099515}",0.99741,0.9339,1.06092,0.01,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.00390625}",0.99504,0.93138,1.0587,0.01,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.005524271728019903}",0.99169,0.92783,1.05556,0.01,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.0078125}",0.98697,0.92282,1.05112,0.01,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.011048543456039806}",0.98029,0.91574,1.04484,0.01,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.015625}",0.97095,0.90576,1.03614,0.01,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.02209708691207961}",0.96065,0.89171,1.0296,0.01,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.03125}",0.94345,0.87197,1.01494,0.01,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.04419417382415922}",0.91906,0.84434,0.99378,0.01,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.0625}",0.89096,0.81552,0.96639,0.02,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.08838834764831845}",0.86118,0.79232,0.93004,0.02,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.125}",0.81222,0.74731,0.87713,0.02,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.1767766952966369}",0.76277,0.70259,0.82295,0.02,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.25}",0.71999,0.6729,0.76708,0.03,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.3535533905932738}",0.65841,0.64029,0.67653,0.04,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.5}",0.59104,0.56752,0.61457,0.04,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 0.7071067811865476}",0.50442,0.53789,0.47094,0.04,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 1.0}",0.43479,0.5056,0.36397,0.05,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 1.4142135623730951}",0.37744,0.45845,0.29643,0.06,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 2.0}",0.38494,0.47815,0.29174,0.06,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 2.8284271247461903}",0.39503,0.48979,0.30026,0.07,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 4.0}",0.40748,0.50045,0.31452,0.06,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 5.656854249492381}",0.42775,0.51702,0.33847,0.06,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 8.0}",0.45714,0.53648,0.3778,0.07,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 11.313708498984761}",0.48918,0.56596,0.4124,0.06,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 16.0}",0.5216,0.61623,0.42697,0.07,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 22.627416997969522}",0.55224,0.65555,0.44892,0.07,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 32.0}",0.586,0.68912,0.48287,0.08,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 45.254833995939045}",0.62334,0.70114,0.54555,0.1,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 64.0}",0.66936,0.71848,0.62023,0.1,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 90.50966799187809}",0.71257,0.73505,0.69009,0.1,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 128.0}",0.74987,0.75444,0.74529,0.11,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 181.01933598375618}",0.77405,0.77174,0.77635,0.12,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 256.0}",0.77553,0.77789,0.77318,0.14,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 362.03867196751236}",0.78974,0.76903,0.81045,0.16,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 512.0}",0.79754,0.75997,0.83511,0.17,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 724.0773439350247}",0.7897,0.75469,0.82471,0.17,ok
SVM,"{""gamma"": 22.627416997969522, ""C"": 1024.0}",0.79267,0.7707,0.81464,0.18,ok
SVM,"{""gamma"": 32.0, ""C"": 0.0009765625}",1.00142,0.93816,1.06469,0.01,ok
SVM,"{""gamma"": 32.0, ""C"": 0.0013810679320049757}",1.00072,0.9374,1.06403,0.01,ok
SVM,"{""gamma"": 32.0, ""C"": 0.001953125}",0.99972,0.93634,1.06309,0.01,ok
SVM,"{""gamma"": 32.0, ""C"": 0.0027621358640099515}",0.9983,0.93484,1.06177,0.01,ok
SVM,"{""gamma"": 32.0, ""C"": 0.00390625}",0.99631,0.93271,1.05991,0.01,ok
SVM,"{""gamma"": 32.0, ""C"": 0.005524271728019903}",0.99349,0.92971,1.05727,0.01,ok
SVM,"{""gamma"": 32.0, ""C"": 0.0078125}",0.9895,0.92547,1.05354,0.01,ok
SVM,"{""gamma"": 32.0, ""C"": 0.011048543456039806}",0.98388,0.91948,1.04827,0.01,ok
SVM,"{""gamma"": 32.0, ""C"": 0.015625}",0.97593,0.91104,1.04082,0.01,ok
SVM,"{""gamma"": 32.0, ""C"": 0.02209708691207961}",0.966,0.89915,1.03286,0.01,ok
SVM,"{""gamma"": 32.0, ""C"": 0.03125}",0.95274,0.88244,1.02303,0.01,ok
SVM,"{""gamma"": 32.0, ""C"": 0.04419417382415922}",0.93226,0.85903,1.00548,0.01,ok
SVM,"{""gamma"": 32.0, ""C"": 0.0625}",0.90597,0.82991,0.98202,0.02,ok
SVM,"{""gamma"": 32.0, ""C"": 0.08838834764831845}",0.87845,0.80583,0.95106,0.02,ok
SVM,"{""gamma"": 32.0, ""C"": 0.125}",0.83992,0.77276,0.90708,0.02,ok
SVM,"{""gamma"": 32.0, ""C"": 0.1767766952966369}",0.79016,0.72996,0.85035,0.03,ok
SVM,"{""gamma"": 32.0, ""C"": 0.25}",0.7465,0.6971,0.7959,0.03,ok
SVM,"{""gamma"": 32.0, ""C"": 0.3535533905932738}",0.70212,0.67653,0.72771,0.03,ok
SVM,"{""gamma"": 32.0, ""C"": 0.5}",0.63664,0.61046,0.66282,0.04,ok
SVM,"{""gamma"": 32.0, ""C"": 0.7071067811865476}",0.55925,0.56315,0.55535,0.05,ok
SVM,"{""gamma"": 32.0, ""C"": 1.0}",0.49306,0.53593,0.45019,0.04,ok
SVM,"{""gamma"": 32.0, ""C"": 1.4142135623730951}",0.4388,0.50827,0.36933,0.05,ok
SVM,"{""gamma"": 32.0, ""C"": 2.0}",0.43754,0.51429,0.36079,0.05,ok
SVM,"{""gamma"": 32.0, ""C"": 2.8284271247461903}",0.45317,0.52758,0.37877,0.05,ok
SVM,"{""gamma"": 32.0, ""C"": 4.0}",0.47456,0.54498,0.40414,0.06,ok
SVM,"{""gamma"": 32.0, ""C"": 5.656854249492381}",0.5019,0.56705,0.43675,0.06,ok
SVM,"{""gamma"": 32.0, ""C"": 8.0}",0.53346,0.60386,0.46306,0.06,ok
SVM,"{""gamma"": 32.0, ""C"": 11.313708498984761}",0.57106,0.65313,0.48899,0.06,ok
SVM,"{""gamma"": 32.0, ""C"": 16.0}",0.6041,0.68062,0.52759,0.08,ok
SVM,"{""gamma"": 32.0, ""C"": 22.627416997969522}",0.64442,0.70235,0.58648,0.07,ok
SVM,"{""gamma"": 32.0, ""C"": 32.0}",0.68978,0.72705,0.65252,0.08,ok
SVM,"{""gamma"": 32.0, ""C"": 45.254833995939045}",0.73873,0.75918,0.71829,0.09,ok
SVM,"{""gamma"": 32.0, ""C"": 64.0}",0.77551,0.79325,0.75778,0.1,ok
SVM,"{""gamma"": 32.0, ""C"": 90.50966799187809}",0.79506,0.81044,0.77968,0.11,ok
SVM,"{""gamma"": 32.0, ""C"": 128.0}",0.79988,0.81064,0.78913,0.11,ok
SVM,"{""gamma"": 32.0, ""C"": 181.01933598375618}",0.79875,0.80464,0.79286,0.1,ok
SVM,"{""gamma"": 32.0, ""C"": 256.0}",0.80019,0.80254,0.79785,0.11,ok
SVM,"{""gamma"": 32.0, ""C"": 362.03867196751236}",0.80397,0.80053,0.8074,0.12,ok
SVM,"{""gamma"": 32.0, ""C"": 512.0}",0.81144,0.79262,0.83026,0.14,ok
SVM,"{""gamma"": 32.0, ""C"": 724.0773439350247}",0.82993,0.79034,0.86953,0.14,ok
SVM,"{""gamma"": 32.0, ""C"": 1024.0}",0.88398,0.84539,0.92256,0.15,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.0009765625}",1.00169,0.93844,1.06494,0.01,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.0013810679320049757}",1.0011,0.93781,1.06439,0.01,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.001953125}",1.00026,0.93691,1.06361,0.01,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.0027621358640099515}",0.99907,0.93564,1.0625,0.01,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.00390625}",0.99739,0.93385,1.06093,0.01,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.005524271728019903}",0.99502,0.93132,1.05872,0.01,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.0078125}",0.99167,0.92774,1.05559,0.01,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.011048543456039806}",0.98693,0.9227,1.05116,0.01,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.015625}",0.98024,0.91558,1.04491,0.01,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.02209708691207961}",0.97093,0.90555,1.0363,0.01,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.03125}",0.9596,0.89145,1.02776,0.01,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.04419417382415922}",0.94319,0.87168,1.0147,0.01,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.0625}",0.9199,0.84446,0.99534,0.02,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.08838834764831845}",0.89439,0.81957,0.9692,0.02,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.125}",0.86234,0.79271,0.93197,0.02,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.1767766952966369}",0.81609,0.7538,0.87839,0.03,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.25}",0.77336,0.72126,0.82546,0.03,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.3535533905932738}",0.73434,0.70015,0.76853,0.04,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.5}",0.68164,0.65414,0.70914,0.04,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 0.7071067811865476}",0.61174,0.59548,0.62799,0.04,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 1.0}",0.55082,0.56947,0.53217,0.05,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 1.4142135623730951}",0.5059,0.54777,0.46403,0.05,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 2.0}",0.49766,0.55388,0.44143,0.06,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 2.8284271247461903}",0.51546,0.56984,0.46107,0.06,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 4.0}",0.54075,0.59039,0.49111,0.07,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 5.656854249492381}",0.57142,0.62127,0.52158,0.07,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 8.0}",0.60707,0.65949,0.55465,0.07,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 11.313708498984761}",0.64964,0.69713,0.60215,0.06,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 16.0}",0.6913,0.73236,0.65024,0.06,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 22.627416997969522}",0.73655,0.76264,0.71047,0.07,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 32.0}",0.77532,0.7988,0.75184,0.07,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 45.254833995939045}",0.79679,0.82848,0.76511,0.07,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 64.0}",0.81291,0.83625,0.78957,0.08,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 90.50966799187809}",0.82253,0.84238,0.80268,0.08,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 128.0}",0.83216,0.8413,0.82301,0.09,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 181.01933598375618}",0.84348,0.8356,0.85136,0.1,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 256.0}",0.8714,0.84057,0.90223,0.11,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 362.03867196751236}",0.89972,0.86066,0.93879,0.12,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 512.0}",0.93778,0.89337,0.98218,0.13,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 724.0773439350247}",1.00764,0.97183,1.04344,0.12,ok
SVM,"{""gamma"": 45.254833995939045, ""C"": 1024.0}",1.13296,1.14638,1.11954,0.14,ok
SVM,"{""gamma"": 64.0, ""C"": 0.0009765625}",1.00192,0.93869,1.06516,0.01,ok
SVM,"{""gamma"": 64.0, ""C"": 0.0013810679320049757}",1.00142,0.93815,1.06469,0.01,ok
SVM,"{""gamma"": 64.0, ""C"": 0.001953125}",1.00072,0.9374,1.06404,0.01,ok
SVM,"{""gamma"": 64.0, ""C"": 0.0027621358640099515}",0.99972,0.93633,1.06311,0.01,ok
SVM,"{""gamma"": 64.0, ""C"": 0.00390625}",0.99831,0.93482,1.0618,0.01,ok
SVM,"{""gamma"": 64.0, ""C"": 0.005524271728019903}",0.99632,0.93269,1.05994,0.02,ok
SVM,"{""gamma"": 64.0, ""C"": 0.0078125}",0.9935,0.92968,1.05732,0.02,ok
SVM,"{""gamma"": 64.0, ""C"": 0.011048543456039806}",0.98952,0.92543,1.05361,0.01,ok
SVM,"{""gamma"": 64.0, ""C"": 0.015625}",0.98391,0.91944,1.04837,0.01,ok
SVM,"{""gamma"": 64.0, ""C"": 0.02209708691207961}",0.97598,0.911,1.04097,0.01,ok
SVM,"{""gamma"": 64.0, ""C"": 0.03125}",0.96553,0.89913,1.03192,0.02,ok
SVM,"{""gamma"": 64.0, ""C"": 0.04419417382415922}",0.95161,0.88248,1.02074,0.01,ok
SVM,"{""gamma"": 64.0, ""C"": 0.0625}",0.93216,0.85922,1.0051,0.01,ok
SVM,"{""gamma"": 64.0, ""C"": 0.08838834764831845}",0.90932,0.83424,0.9844,0.03,ok
SVM,"{""gamma"": 64.0, ""C"": 0.125}",0.88183,0.81029,0.95338,0.02,ok
SVM,"{""gamma"": 64.0, ""C"": 0.1767766952966369}",0.84216,0.7752,0.90911,0.04,ok
SVM,"{""gamma"": 64.0, ""C"": 0.25}",0.79965,0.74154,0.85775,0.03,ok
SVM,"{""gamma"": 64.0, ""C"": 0.3535533905932738}",0.76199,0.71933,0.80465,0.04,ok
SVM,"{""gamma"": 64.0, ""C"": 0.5}",0.71978,0.6888,0.75075,0.05,ok
SVM,"{""gamma"": 64.0, ""C"": 0.7071067811865476}",0.66418,0.634,0.69437,0.04,ok
SVM,"{""gamma"": 64.0, ""C"": 1.0}",0.60675,0.60468,0.60883,0.05,ok
SVM,"{""gamma"": 64.0, ""C"": 1.4142135623730951}",0.57076,0.58791,0.55361,0.06,ok
SVM,"{""gamma"": 64.0, ""C"": 2.0}",0.56107,0.59783,0.52431,0.05,ok
SVM,"{""gamma"": 64.0, ""C"": 2.8284271247461903}",0.57942,0.61133,0.54752,0.05,ok
SVM,"{""gamma"": 64.0, ""C"": 4.0}",0.60567,0.63283,0.57852,0.06,ok
SVM,"{""gamma"": 64.0, ""C"": 5.656854249492381}",0.63595,0.66126,0.61063,0.06,ok
SVM,"{""gamma"": 64.0, ""C"": 8.0}",0.67805,0.70353,0.65258,0.06,ok
SVM,"{""gamma"": 64.0, ""C"": 11.313708498984761}",0.71943,0.742,0.69685,0.05,ok
SVM,"{""gamma"": 64.0, ""C"": 16.0}",0.75729,0.78091,0.73368,0.06,ok
SVM,"{""gamma"": 64.0, ""C"": 22.627416997969522}",0.78857,0.81564,0.7615,0.06,ok
SVM,"{""gamma"": 64.0, ""C"": 32.0}",0.81524,0.84403,0.78645,0.07,ok
SVM,"{""gamma"": 64.0, ""C"": 45.254833995939045}",0.84236,0.85962,0.82511,0.07,ok
SVM,"{""gamma"": 64.0, ""C"": 64.0}",0.85409,0.86011,0.84807,0.08,ok
SVM,"{""gamma"": 64.0, ""C"": 90.50966799187809}",0.87292,0.86854,0.8773,0.09,ok
SVM,"{""gamma"": 64.0, ""C"": 128.0}",0.90352,0.87927,0.92776,0.09,ok
SVM,"{""gamma"": 64.0, ""C"": 181.01933598375618}",0.93403,0.9064,0.96165,0.09,ok
SVM,"{""gamma"": 64.0, ""C"": 256.0}",0.99054,0.95275,1.02833,0.1,ok
SVM,"{""gamma"": 64.0, ""C"": 362.03867196751236}",1.06152,1.03871,1.08433,0.11,ok
SVM,"{""gamma"": 64.0, ""C"": 512.0}",1.15295,1.14933,1.15658,0.11,ok
SVM,"{""gamma"": 64.0, ""C"": 724.0773439350247}",1.30141,1.33102,1.2718,0.12,ok
SVM,"{""gamma"": 64.0, ""C"": 1024.0}",1.36102,1.35705,1.365,0.13,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.0009765625}",1.00212,0.93889,1.06534,0.01,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.0013810679320049757}",1.0017,0.93844,1.06495,0.01,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.001953125}",1.00111,0.93781,1.0644,0.01,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.0027621358640099515}",1.00027,0.93692,1.06363,0.01,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.00390625}",0.99909,0.93565,1.06253,0.01,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.005524271728019903}",0.99742,0.93386,1.06097,0.01,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.0078125}",0.99506,0.93134,1.05878,0.01,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.011048543456039806}",0.99172,0.92777,1.05567,0.01,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.015625}",0.98701,0.92274,1.05128,0.01,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.02209708691207961}",0.98037,0.91565,1.04509,0.01,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.03125}",0.97122,0.90568,1.03677,0.02,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.04419417382415922}",0.95913,0.89169,1.02657,0.02,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.0625}",0.94243,0.87213,1.01274,0.01,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.08838834764831845}",0.92107,0.84761,0.99453,0.03,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.125}",0.89683,0.82362,0.97004,0.02,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.1767766952966369}",0.86611,0.79696,0.93527,0.03,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.25}",0.82524,0.7617,0.88878,0.03,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.3535533905932738}",0.78835,0.73739,0.83932,0.03,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.5}",0.75318,0.71795,0.7884,0.04,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 0.7071067811865476}",0.70694,0.67083,0.74306,0.04,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 1.0}",0.65909,0.63879,0.6794,0.05,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 1.4142135623730951}",0.63136,0.62353,0.63918,0.05,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 2.0}",0.62329,0.63136,0.61522,0.06,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 2.8284271247461903}",0.64052,0.6452,0.63583,0.06,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 4.0}",0.66511,0.66692,0.6633,0.06,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 5.656854249492381}",0.70016,0.69902,0.7013,0.05,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 8.0}",0.73393,0.74023,0.72763,0.05,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 11.313708498984761}",0.76769,0.78236,0.75301,0.05,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 16.0}",0.79819,0.81627,0.78011,0.05,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 22.627416997969522}",0.83888,0.85581,0.82194,0.05,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 32.0}",0.85837,0.86213,0.85461,0.06,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 45.254833995939045}",0.87687,0.87238,0.88136,0.06,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 64.0}",0.9048,0.88753,0.92208,0.07,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 90.50966799187809}",0.9365,0.91984,0.95316,0.07,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 128.0}",0.9715,0.94678,0.99622,0.08,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 181.01933598375618}",1.02076,1.00112,1.0404,0.08,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 256.0}",1.1026,1.0877,1.11749,0.09,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 362.03867196751236}",1.16918,1.16301,1.17536,0.09,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 512.0}",1.19934,1.19573,1.20295,0.1,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 724.0773439350247}",1.21172,1.21504,1.20839,0.1,ok
SVM,"{""gamma"": 90.50966799187809, ""C"": 1024.0}",1.22997,1.24107,1.21887,0.1,ok
SVM,"{""gamma"": 128.0, ""C"": 0.0009765625}",1.00228,0.93907,1.06549,0.01,ok
SVM,"{""gamma"": 128.0, ""C"": 0.0013810679320049757}",1.00193,0.93869,1.06517,0.01,ok
SVM,"{""gamma"": 128.0, ""C"": 0.001953125}",1.00144,0.93816,1.06471,0.01,ok
SVM,"{""gamma"": 128.0, ""C"": 0.0027621358640099515}",1.00074,0.93741,1.06406,0.01,ok
SVM,"{""gamma"": 128.0, ""C"": 0.00390625}",0.99975,0.93636,1.06314,0.01,ok
SVM,"{""gamma"": 128.0, ""C"": 0.005524271728019903}",0.99835,0.93486,1.06183,0.01,ok
SVM,"{""gamma"": 128.0, ""C"": 0.0078125}",0.99637,0.93275,1.06,0.01,ok
SVM,"{""gamma"": 128.0, ""C"": 0.011048543456039806}",0.99358,0.92976,1.0574,0.01,ok
SVM,"{""gamma"": 128.0, ""C"": 0.015625}",0.98964,0.92555,1.05372,0.01,ok
SVM,"{""gamma"": 128.0, ""C"": 0.02209708691207961}",0.98407,0.91962,1.04853,0.01,ok
SVM,"{""gamma"": 128.0, ""C"": 0.03125}",0.97624,0.91127,1.0412,0.01,ok
SVM,"{""gamma"": 128.0, ""C"": 0.04419417382415922}",0.96581,0.89955,1.03207,0.01,ok
SVM,"{""gamma"": 128.0, ""C"": 0.0625}",0.95164,0.88316,1.02012,0.01,ok
SVM,"{""gamma"": 128.0, ""C"": 0.08838834764831845}",0.93241,0.86061,1.00422,0.02,ok
SVM,"{""gamma"": 128.0, ""C"": 0.125}",0.91031,0.83745,0.98317,0.03,ok
SVM,"{""gamma"": 128.0, ""C"": 0.1767766952966369}",0.88416,0.81511,0.95322,0.03,ok
SVM,"{""gamma"": 128.0, ""C"": 0.25}",0.84852,0.78345,0.9136,0.04,ok
SVM,"{""gamma"": 128.0, ""C"": 0.3535533905932738}",0.81409,0.75829,0.86989,0.03,ok
SVM,"{""gamma"": 128.0, ""C"": 0.5}",0.78451,0.74385,0.82516,0.04,ok
SVM,"{""gamma"": 128.0, ""C"": 0.7071067811865476}",0.74746,0.71172,0.78321,0.04,ok
SVM,"{""gamma"": 128.0, ""C"": 1.0}",0.7103,0.67968,0.74092,0.05,ok
SVM,"{""gamma"": 128.0, ""C"": 1.4142135623730951}",0.68843,0.6642,0.71265,0.05,ok
SVM,"{""gamma"": 128.0, ""C"": 2.0}",0.6838,0.66968,0.69793,0.06,ok
SVM,"{""gamma"": 128.0, ""C"": 2.8284271247461903}",0.6987,0.68461,0.71279,0.06,ok
SVM,"{""gamma"": 128.0, ""C"": 4.0}",0.71921,0.70735,0.73107,0.06,ok
